qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
0129-2,7t4cNOpTuCY,Correctly-led Open-ended Question,Element Counting,Is there only one man in the video?,30.81,Please state your answer with a brief explanation.,"Yes, there is only one man in the video. He assists the artist during the balloon and avocado scenes.",https://www.youtube.com/shorts/7t4cNOpTuCY
0129-3,7t4cNOpTuCY,Wrongly-led Open-ended Question,Element Counting,Are there two men in the video?,30.81,Please state your answer with a brief explanation.,"Yes, there are two men in the video. One holds a balloon string [00:00:20] and the other takes a photo [00:00:27].",https://www.youtube.com/shorts/7t4cNOpTuCY
0129-7,7t4cNOpTuCY,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many men appear in the video?
A. Three
B. One
C. Two
D. None",30.81,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://www.youtube.com/shorts/7t4cNOpTuCY
0133-0,u2HvKEGq3Ik,Primary Open-ended Question,Event Localization,What does the final scene depicts?,60.05,Please state your answer with a brief explanation.,,https://youtube.com/shorts/u2HvKEGq3Ik
0133-1,u2HvKEGq3Ik,Paraphrased Open-ended Question,Event Localization,What is shown in the final scene of the video?,60.05,Please state your answer with a brief explanation.,,https://youtube.com/shorts/u2HvKEGq3Ik
0133-2,u2HvKEGq3Ik,Correctly-led Open-ended Question,Event Localization,Does the final scene depict three men performing a stunt by jumping through a hula hoop?,60.05,Please state your answer with a brief explanation.,,https://youtube.com/shorts/u2HvKEGq3Ik
0133-3,u2HvKEGq3Ik,Wrongly-led Open-ended Question,Event Localization,Is the final scene a demonstration of a spinning wheel's gyroscopic effect?,60.05,Please state your answer with a brief explanation.,,https://youtube.com/shorts/u2HvKEGq3Ik
0133-7,u2HvKEGq3Ik,Multiple-choice Question with a Single Correct Answer,Event Localization,"What does the final scene depict?
A. A dance performance.
B. A juggling act.
C. A physics demonstration.
D. Three men jumping through a hula hoop.",60.05,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/u2HvKEGq3Ik
0142-0,rCW1aGpFrJg,Primary Open-ended Question,Character Motivation Causality,What is the purpose for the character in costume to put a small piece of white tape on the handrail?,58.82,Please state your answer with a brief explanation.,The character put the small piece of white tape on the handrail to test if the cleaning would last through the full rotation of the escalator.,https://youtube.com/shorts/rCW1aGpFrJg
0142-1,rCW1aGpFrJg,Paraphrased Open-ended Question,Character Motivation Causality,Why does the character in costume place a small piece of white tape on the handrail?,58.82,Please state your answer with a brief explanation.,The character in the video places a small piece of white tape on the handrail to track how long it will take for the handrail to make a full rotation and meet the tape again.,https://youtube.com/shorts/rCW1aGpFrJg
0142-2,rCW1aGpFrJg,Correctly-led Open-ended Question,Character Motivation Causality,Waht is the purpose for the character in costume to put a small piece of white tape on the handrail?,58.82,Please state your answer with a brief explanation.,The piece of white tape that is used on the handrail is a marker so that the man in the costume will be able to know where he started cleaning and where he needs to end.,https://youtube.com/shorts/rCW1aGpFrJg
0142-3,rCW1aGpFrJg,Wrongly-led Open-ended Question,Character Motivation Causality,Is a small piece of white tape attached to the armrest to attract dust?,58.82,Please state your answer with a brief explanation.,"The video displays a man dressed in a Spiderman costume cleaning an escalator armrest with a wet wipe. There is already what appears to be yellow tape attached to the armrest. Therefore, a small piece of white tape is not attached to the armrest to attract dust.",https://youtube.com/shorts/rCW1aGpFrJg
0142-7,rCW1aGpFrJg,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"What is the purpose of placing a small piece of white tape on the handrail?
A. To decorate the handrail.
B. To repair a crack.
C. To mark a point for tracking movement.
D. To attract dust on the armrests.",58.82,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://youtube.com/shorts/rCW1aGpFrJg
0146-0,eU5I-p1HcUs,Primary Open-ended Question,Event Counting,"How many times does the color of the car in the video change?
",24.45,Please state your answer with a brief explanation.,"The car changes colors three times in the video, first from a light blue color to gray. Then it changes to a lavender/purple color, and finally to a dark green color.",https://youtube.com/shorts/eU5I-p1HcUs
0146-1,eU5I-p1HcUs,Paraphrased Open-ended Question,Event Counting,How many times does the car's color shift in the video?,24.45,Please state your answer with a brief explanation.,"The car changes color 3 times in the video. It shifts from light blue to gray, then to purple, and finally to green.",https://youtube.com/shorts/eU5I-p1HcUs
0146-2,eU5I-p1HcUs,Correctly-led Open-ended Question,Event Counting,"Does the car in the video change color four times, starting with black?",24.45,Please state your answer with a brief explanation.,"No, the car changes color more than four times, starting with a light blue, then black, then purple, then green, then red.",https://youtube.com/shorts/eU5I-p1HcUs
0146-3,eU5I-p1HcUs,Wrongly-led Open-ended Question,Event Counting,"Does the car in the video change color three times, starting with blue?",24.45,Please state your answer with a brief explanation.,"Yes, the car changes color three times, starting with blue, then grey, and finally green.",https://youtube.com/shorts/eU5I-p1HcUs
0146-7,eU5I-p1HcUs,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many times does the car's color change in the video?
A. Three times
B. Four times
C. Five times
D. Two times",24.45,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",A,https://youtube.com/shorts/eU5I-p1HcUs
0151-0,lfitOyblkDQ,Primary Open-ended Question,Element Localization,What are the characteristics of the clothing of the person holding a potato in the video?,59.71,Please state your answer with a brief explanation.,The person poking a straw through a potato at [00:00:33-00:00:41] is wearing a long-sleeved red shirt.,https://youtube.com/shorts/lfitOyblkDQ
0151-1,lfitOyblkDQ,Paraphrased Open-ended Question,Element Localization,What are the features of the person holding a potato in the video?,59.71,Please state your answer with a brief explanation.,The person holding the potato in the video at [00:00:33-00:00:41] has brown hair and is wearing a red long-sleeved shirt.,https://youtube.com/shorts/lfitOyblkDQ
0151-2,lfitOyblkDQ,Correctly-led Open-ended Question,Element Localization,Is the person holding a potato wearing a red coat and having long brown hair?,59.71,Please state your answer with a brief explanation.,"No, at [00:00:32] the person is wearing a red coat and has long brown hair.",https://youtube.com/shorts/lfitOyblkDQ
0151-3,lfitOyblkDQ,Wrongly-led Open-ended Question,Element Localization,Is the person holding a potato wearing a light pink hoodie and a black cap?,59.71,Please state your answer with a brief explanation.,"[Response]
Yes, the person poking the potato at [00:00:00:36] is wearing a light pink hoodie and a black cap.",https://youtube.com/shorts/lfitOyblkDQ
0151-7,lfitOyblkDQ,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the person in the video wearing while holding a potato?
A. Blue shirt
B. Red shirt
C. Light pink hoodie and blue jeans
D. Black cap",59.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",C,https://youtube.com/shorts/lfitOyblkDQ
0152-0,4ocqfNvvI_w,Primary Open-ended Question,Element Attributes,"In the video, what is the tools for fixing the position of the pages?",32.81,Please state your answer with a brief explanation.,The tools for fixing the position of the pages are rubber bands. They're used to hold the pages in place while folding.,https://youtube.com/shorts/4ocqfNvvI_w
0152-1,4ocqfNvvI_w,Paraphrased Open-ended Question,Element Attributes,What tool is used in the video to secure the pages in place?,32.81,Please state your answer with a brief explanation.,The tool used in the video to secure the pages in place are blue rubber bands. They help keep the folded pages together and maintain the shape of the design.,https://youtube.com/shorts/4ocqfNvvI_w
0152-2,4ocqfNvvI_w,Correctly-led Open-ended Question,Element Attributes,Is the tool used to fix the pages in the video a blue retainer?,32.81,Please state your answer with a brief explanation.,"No, the tool used is a blue elastic band. You can see it holding the pages of the book in place.",https://youtube.com/shorts/4ocqfNvvI_w
0152-3,4ocqfNvvI_w,Wrongly-led Open-ended Question,Element Attributes,Is the tool used to fix the pages in the video a rubber band?,32.81,Please state your answer with a brief explanation.,"Yes, the tool used to fix the pages in the video appears to be a rubber band, as it is seen holding the folded pages in place while the artist works on the book.",https://youtube.com/shorts/4ocqfNvvI_w
